ISBN,Main Title,Sub Title,Author,Publisher,Book Cover,Designation,Subject Area,Publication Year,Language,CODE ID,Quantity 
9781614277064,Homo Ludens,A Study of the Play-Element in Culture,Johan Huizinga,Roy Publishers,https://images-na.ssl-images-amazon.com/images/I/81ppLHjddVL.jpg,STS,History,2014,en,STS101,1
9780691160887,Addiction by Design,Machine Gambling in Las Vegas,Natasha Dow Schüll,Princeton University Press,https://m.media-amazon.com/images/I/41fvoWQfwfL._AC_UL872_FMwebp_QL65_.jpg,STS,Health,2012,en,STS102,1
9780262037150,Building the Intentional University,Minerva and the Future of Higher Education,"Stephen M. Kosslyn, Ben Nelson, Bob Kerrey",MIT Press,http://books.google.com/books/content?id=CLQ5DwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,STS,Education,2017,en,STS103,1
9781292061238,Ethics for the Information Age,,Michael J. Quinn,PEARSON,"data:image/webp;base64,UklGRkYdAABXRUJQVlA4IDodAADwcACdASq9APAAPlEijkUjoaEUuV4sOAUEo7fLsB3kWjyb67/d/lj7QNsf0X934a/kfHb6Q84H+99Y/mG8/vze+bX/t/XPvV3o09NfPvuhv3d7bew9/jeNDrTzO+uT6D81fir/bf8/x3+U3+N6inr//J+m9GDcO+3n2n/a/nJ6IX9p6afYH/e/l19Af8u/pf+f/Nj4q/5XkUffP93+x/wD/0D+wf7L/Jflx8pH/Z/r/R/9Qf+n/SfAV/Of7b/w/8B2q/3g9mb9u0bbhFeW4koIf9HvK/YFLwmQh7eVIP9/y5QriHuCVdAeZPimfIE6yWYMdRP+fp3KfhhQaEsy5g90n642VRbg/wtRFA7CQcJDlM74T97E4jBV+bjTFv7RMeaaqihMqA7TiQAyrQpzExIJvDrTDtLBSEYqf4ELs4W/F6jVMImndLyq78u0J+XE0qNSI730Cyu/mpWmISCx7/HB/O00MjwQ+kNQaqqsx/xHa+0nXytZTRy+//nj2Kw0PtvrIWhIgED3zAvlmXZGwnmBkwyLaXhs7VFUkh9mLNhfHlizxPk1gyVhKeMZ23YchDdjAzxoCJLCJMEWTfWR+P2k57Oq6FCORYLPAiArADrXM/F4vhDdDAl9lxF1QcCX8n+kLVUnwOZ0udniPrO9v72IINt09g2vaAWyycFauwN58KtAh2ZM8k0jupkjychCHefPXzsKeWNVShKYdbdmYi4YcPAK3OnF0yNUMXNoBj1zVVuyZkbFZDynqHr6H2TV87umKYUOJNqijomJxLQbAfZKISvOT9YcPrrnLy/OsmTrCya8lK+ipxi/ux1s5NKqzzhk6JLxvZ8uvhY5+trIqm3W/1gtWImvfSCk3WYXzOn2y73Xk9jx+yWwMR25ai+pw2syoDt/2mwXcDGOl+3YDZ2Gxha0LT0nLWD3KjFrTT/kuns2u3yBDz1h2PL4Z6VJ3lczhmjNdIj58ydoWLpCv9ugh/6w30RASuGWtVKPFHwipmrVKuM2DtDmpOjph7xSBFA0UtgdXat0uccZahbBq+POl3pa04kf5sBGntIOOeTs/JLG5LmuqK5XKe4yQXlmmeezuKIj2XPQNuImE16OpTdMes9yUYcIDuiNDrdcVJuKiHfBUjmhmkNLwr/od71I68KzoJ6r68QafP5USxzZLVHq0eanEH6uoxjZ46tb8r2Ao9L6XI8L39Ry+NCjjAyKYIAA/umalAJ//QKPOXsr3Fv//FBQ3MRwE/VEv06C10ptyYeznf/8UVCgLAhRruV2b/2dy5MhXjGxCb3Gm5+c3Uu3e4kbWCZfxwIBFNzRi6Uj5tNcM0fQ/Hs6MdZZpQw1+eljteUNu5MA89s6u+k3YMF0doXEDcyuMAMxkHX443apj/D4QgHkuF1spuDlQ3C/y0nIHdWO1f2KyufUfpFVsc6O6vVKCFWIZ5NCz1z1axzuHLJvlaUvpKgUvuov/sTkPZbUETKik7buo/+gCrO0haBLxfKk5ar1KJLBn1oLjhJ8XTRpgIhBs6gTU2ZUSPJXMqUp7Em2/x/AEpC/0nH3KvGdM5+zKR0dr4SGKgfA/m2FZH6QNklqfEen9JKbyAK5O1Xhp5X3yymvUksApfYunlSEMIrUD/D1OhEvAPi0XSmXxtuTkzON4KGjcv0n/vR3A9i+ynMPSgG6ctVV6qKPVa5QIETy0VouZjEq0yOB7tNmyWVc3vuNG0kWyhzOQ3we8f0V3dAhigejGRWvp++K+CatcxgCXaBy57n/rTVTs61nuid7ff7RNHG53N+PyNQA3ennlXz5/JU/A4Yif2h5HaaLAznu9eBBlsQjmfGnQhXlDf/ZIir/UMHwfVExrWcByC1Hk4oiesjNyTrhQmLnuw9Bt4uVdIWvm1NwoOn06hZ9Z0JqEs+l2NuTGnxf0nr2so2J6Xaq601EjU1EPHeUEKwN1DwJpSDQ1+twwnjEsA6uJp/glg7c8U5FYQ9Jf+Lbrdu6RGNI6qK29dnp5gEQ7HtYYwwptRbJ0btWF8e75Z/21FtJZ8pYZoHdCXpvolCwz6abgagoku8zPQnMl+jT6A3gPS9PVc3bx5dif/dvMtw51F1JHGGextMnw4IggpJPsTXq1Yz3dTz3NJeDekdgGRgjyfQ41NTEkzvxiy0c5dAgmHzFGb4NOY/FCyQ265giaDxobTuj1FbZ4C3Iz4+XRb5aPDisuvbWMOfQD67w/TYmLeMsW+ukZPGsi7cYePiNhZAczF/qCAN7pgWHKoJyF0H0W4rRvUCg6UpZ6U5HO6qHcmXtlXS3YeXXhOCww7AoHH6odIp8Ve9Kzn1r3uQQDfAHfynUhtekxkDsUvYUJc1NJmLQ3NX+GOJf+e/VepSOrSytiBItQsvLIKn881c342jEHnaaOQWJvKAXQVowwA5EDpJzMYDd1OwDybp6mi9SQFsThh7qAt7C0M2out+c1pSyofLAbuHEr5GhedZiXPRJhGqyVrUkdy6dVw9cMRgZZqSPajLI2sIiR7qIw2RUv/LOzTp5WwmGaknjzK69Kp+0yo9AJyb/oo2N7qW6zTqGeHuybX+fZ1amD6Sqhab4SlneVOVLv9ujTp9r1bF32CjuwrEpHQCaUpaiLoxZHNCJ/FQjfhiDptOSzeqEv0x+yluljT+AzH28z9NBjxaia4CY3QxCu9F2T+A60fUh54gLVE4I9Jl3Dcqm+zmQHPE6wGX3XIMnJV/whJVpeiZBKimaujXzNpi1XamqiQI0ZU3wsGfdeWhZqGg24Jg0PeR8oUQ0ahH9kx48+QwvBNigBXUiMmlwBom33wGPw7Wp8ojEEOUAPhmUYeakYxZCIyNQ94rg5xpH5VQ6Vl7DuYQMYibzlS1F1OI/bqUA9l6I9EQa6lilOOoDK/KtBw4N/Seu0w7aZ60MyEMefA5X7aNnwpDnEkVWiDeWyYPaw1CGE5FYuVoG81lc9SiuDpRXzMbn5ui8C+icq0ywdWJH8//fk+N6eL3aoVU0VVu8d7Y2bo5Z/ABibIOGRZ8ctnBHn+PrzDXK+EO0WT8puHr7X67FFLOqwvVlYkqA8wfuWcJSzOMNrEgPRPS/szz+RBddB4LwVdxUTYvJoxuA2wtteVkGm5TV1bDF/TTityBr2GSV87Pjjf4BlS7xGHZjCASkTnlZBmjz47Uhbzzq3gIclcAD/+vOR15GX9cF6M75r8pvW8grkDzonN9L8+b/8ug+breDvSeYC7ZYP6PVKIrRb9aR4H84Hf0Zd4lmLAQd0Ygqa5JYo2VNtlWGUPs+PyyJv05eGqgU8GCLiO7IFvQqHFA6o9oPTbz+F5oIl2BwZCWxCDR75NMAXiJeSM8N8WEKIatwvFWLsVrtOuRPgCNhgFBLtFRPtCm+sB0p9+oM07XNl5cHKZmB9d3Tc2Molz77DdLJFe88DOQxqUyxo3+eSueJmKKokaXL5aLWUQDVmHBMv0/7ala/7gUB71JourfnjRxTj5mUcOjA8eXK9xuODcqzP43i2d95t8CV7JXBescD/khllf0HKa7X0hM7sv1a4y/l/Pt76fEWk/6CQMUGmEXSr05keH2Gkw/DtH8dM3AJ5E+IXOzf0TocjO9qHjPmH0tGiEYfYAykOgSmDeAxfYCrJ15BQlQJhkdcMudsvvPnSFR0KhV7ZdnpGq2kJ+vZj3ZlWtNReBqTEpLuoKLrAWngrQF94yVlu6L3P3MMctRvxMiDzTPnJzjF/59lKeUsYum+GYQLIKwZcyOz3fQSXCSpB1sJGpL4yy8mW6wHZx9c87RRMkztFczw8+f2+K/CroX21Si9c9PMieanlx+Zx5YY59c9kHiAtYd8aBrYMWCPtl1mg1SxB1KVXCcSzHypwN3Mx1FhxHLD/BOgXKO+GECCGr33Lf0W1FZlo4Kucv2tn40UJzZkOzJ6oCoWANW6+7wWIvEsfX9fyXL5f5Lja+2oMbqplcxPYMV95q9VsW2WA+VMotyaVLs0+insaWadil6n85lC3QtS8isHHMQ/ugIV0yNHMb4+F16jl4mXS6LrHut+D9GHIUo0g31524/DR/szYqHqVIqlJrsvJU8uuPfDLGiNtpfP0dqwozcoPGE9/ruwW8TLscJ8PjS2MIC37BE8DB++yKhXimb6yiRpfBFWdxEyaFH2ZpU83cUt8s3xYLPojx9YQfCP+13jA0q5vZ+6VmteZnkMLWjeF8oYCGuTz9ttCvL+NG+BX1PVE4lznR4fSvK0I6Yv2C7S4n+xIGkuXDe7yESeBNgKQ7DsjzNWQU3e/jjWqh564rPwaKs3gNjNSmBog7Apfr0FRsl+dcrAwaXjNAwu6qVeFgwF4hwFnCBLbK9HLkvd4ki8ymDrOhgXMO9FjXU4OOwdn3s/lKGOE8mgOrI6hw4if4YgCyeUWj6yGyTqPGkXihk9nEUFtbuhjN7/clBJnTXrTJdc2p//ArobTkf8Ppk43T2FKHQYmoEm/FM4u0t0Otr+bmyOlfFCUrM6NSsQRKXHLH5Py0xV5FZuJT/QJYH+BU1Ua2M/+AQUGtjMagoER50+32ecqQsCfd2fiZWhJ2g6RNBwmZFPBTJn4y5bBEXEnNFfEOlwoN8/Mk1ZjMMxGrEPFw4Q2Hs05Zo34aQU4lrPW9SmSUH0QytXeyKKWeBBYfQYuq+ftGE5IeVnt7gbU8044pLUZUP4Tsc+Z8JbYb2jahda980Ctwp8U8hyCNoNquGSFwyqIM1RDX9N555eSUNFOa+MjEYkJSPqs8WwCOdprJhfkz1iQxdH8/mTKonsG9DixmB/g+QtUpnuboRzJGTosKucil2RwP276IduW1h3OMAcnYbme4+v2KUPeaOnXW5acKG+eY4uA5Fj7xTQkVRsaO88r2/PV5B6Qvcec9rsIfYb0YMwM2hATlw0dSUVeyR91HCol7Vh57DKwO5HXH9Ju+eVjmNgc+tHuZk/0F2sIz0rFsn85w9NzunAV7MQ/10IXBcoSwLrJlyC5QBctE778sdmKsvj0Uthz3m0hVBkL9U93W4VZscqDVArUkyi4FzNPfkQJjlNXHvhCw2pbvPLIyhXlHkBeYHsWyJ4S4mJwUG4sJYg68d5AiRg9PSdTAfi2+76kq2NQX0u19d/0auJ5LSamOm6WsU0ZXzGJNujvEViAYrRBw9EF3G6CM81aTJXYbNBBPiDDJjzTdqYrVpX4C9PiunCQWNsPAb4rnK/zBnkZ//tQEt/hzDyVGW9rjLHy0k/bngnSOBmQY5i5/hhoBVXhJ60RwBNCSxsIg62OqzdIbPVax/lHzrFwgyy9MzKwQtlbe8qC4wYu8XjLK+BD4wsHdli/v9xxl2TwTm4vO6ZxMyfzfaLbo9mDyAk3Demv3pJEK6yFdX8P1vlMi0p7pKt8yHlSifpXxnTNQLVrztGbXKlVJGW50AEU5T8ygkQ2OXYsuNd4UDycsKl42RAzGuLlydX0fIooBwePqFd0BLel6eNGeKyVDwO5s2mfqb+maahYk6+Prm8crzCZxY4LpE5q6sXQVSeEPKFt10nAN2wl5NVz2tzyVY5TKBZTBWTl7kx+nTxHeMD0/EcJKmZTqBjYMypJKCsgvP1viuJFsvqiCXGj1UV5TJKWbt5mY8+h2MvPONqwk87L9o14AZrHHTBcdNRxTgQTCInmOnn19gDLqOJZo2SD8pbq/5L1zjxIWzDYosnupDslzhr/zUWSpNh2hNGohZWjBNxH0ad9K+btDhPdAxu8iOQ2rlT0g3V+0ewN1kD8OxCtZwg3tet2BLTRaxlgLYu/bHAvr6fLcWMtLL06cBMJZyxhuTKUJRNOW3djyKrw3MQr2IHSMymNftq75KP2xDvh1BatFqILQoeX7tCFz+iFwLeD/NQR/Koxuhnt7/9Reapmi9ycI+6SKY1oyDWVYeY4Os5RDOrQ605dvLQD4XGgt73Pcya34/j1HGnmacV+32Vp2juOApFjVWbm1js1n+ieMgT/eWSz37lV7/8uRc8kzvqjHqD7+FcJV8NiASc3WT3Mxe7g6LHaBPijSwy2j7pSaCwRR4XZXe0OwYWbfXaO5MhJ4s/kCM9rr8yx6ky+38GYH9L0oVWPz3xlneCArg7I2jf5Y4qIhYTzzzAKyNXWAEBQOgDtV114zLbf/AI/9G0ZKq2O/u0FhDBXfNQ0c754l6ayxNUIWxyqZvUPS9oC8x2eZqR7BDlVyndNU+xyYM2ND/1CfZ1UJJ/jkVPCzCGYZkw+tlRAuTwO+TG+QeBsKllYjjK4Tmoyq/dnxQM6MoNGupsWOplzgzLR6ewQAznKPzE0CAu+nOqZxMW5pmOlO8etqcWfpS73MHNSK0tp1Quyal5M2SrHvep2En9EegXv9uWJX9+N/Q8kDNf4m5ZtmLkIlsxpIZAsBsOxZId5gXIfQ8Nv3Kt9gvFIXqQapzxPYKAz3wrv8wcRbXSQhN3lBECYF8gdF9VMFW4HwdqnAmcib6J8Gxz3fF3TFKTlh+zE/4g3MD8FIFfngwUvBiHHT0P3lym/E7LZF3UXHRj8bNr8FnGifR4BYKDvEeuE/N6lIZyNGcWgWJFM/yRvDekGfJ96o8UE568M1rlEuGNDoRPtjrZ3L/iJTdfVDbDay2vz99Cf4UBqF8cO7C/PW4i1Yc/DbhN/pn4tmIF8ItkxQzLTHt2LhYT548D3pU3oaWsKLu7xv6Gu5PwDS/1QYFvGpgMaj4PMtJE1g4U7YmQPRYskbjkP0CSmguzLUcJydeecL8nveUWlrJ0Oxk2KBuRCwClnQcyyaiLKTQv7ptUcQstVerp7JvRoNMyfQzwFnt5+eXFy3BVYudT/6Pd+uCU63PFcHYuChxmk8fFvekftOgEHNkuv+9IHT4jwVA1OPbCmzrQykSV9At8gRIz4ZkN6PuDGRs4eE6DSdBYTVGPgoWYhxbaku/ML7UhPLbWQfqtcq3ault22j2mJP22p0I2LNphWUKGYh2nxg9ImcWw9b87IDkcd6o2012uw463p6U9RPY5a+Ve+fkZLwfx15FuC2HqYUNpFdygCoJJhp+k2+kkJkXdMtxNqF+0F6ornYxGXWMxFuo7ZwuS2DIYGBO3GCt7xN94tp1IURfcn40rhItW73uPgVpJoTxuuu8tsqYGLceT7e9uabMeWFma79Wiao0PToxaXhoOy+b5/qh/HiYWpxKF7Wd37KaU3fwy7B1HJZcU3PH8dMcQ0UdfQj9J27Y3/uZKD7vlbbATmn0qTo01fPFiE0HmPG5g9WhLC6zXb2H6BSDfxornaLRrClFlNin72kv3EvL1ofDJKiDwad6cZIOXXWKqU7GtRKZU6UCQJmUjPmuaUav3mYvwqd69B0fgd7jzaP0fG+SdgsoPM1cYtaxrV1VLu/L0pre4qY1fpdaEg8lCcB7uDLhfRuFD4/5ldRSpRfbdvOWTqpzLsnJadj96iX2kjOUVjmTcOfkXqKvd4/DOmrqwpd8aubpbHjrllyPYDBHawq951vzHucZSEtS1LcfqvTHGWDvH3sJPHZzBL0ZiRlyM586MA+RPh3oWz9cAPs/aT4hLSNi7VHzNUx6EIHhK6UiorxxwMl7opQpMHj3e1kng5Pho2JBGXc7FytYBeCkjHzeTFq2uhfqLq6dxxrDq8/koMbV0+DMHAvwVndztaHbyY3MivA8SBXoNFfeNe1ynaSdLpr3SpuJ6jC66MbbWS9AQFvyzPleUfMjAbSAF2IUB6H0ef1w5FThC/NF6J7GDi5fLSfSiko2+aokn7dp6RxZGQzKmm8S47Xvg9DXY4NOnMQuNltELdtwkOSbRg2Ka5XaiEPnlLUfSO6oXZvgdPwhdZuNTHFYTqAU8Bo3Ji2yS3iGkew3jJAHPtMnG3HhwB7hQeO/THpDbEMFytPNQUz2QWKxZay/PAfbn5cTkIorf4a/i62FUyp70T3Xi6kgT6foG8iOh4hn9QTAAlCJttDAXJD1MNAboQXYpAMDxGwRebr6amPwD4FppENOAZH8q5UsD7Qg3ovEGS+U+2LFxqOx+assdGKkJEkiXqnhBVl1exc0Oagj/2bbaQAaTCii3/nEIfhPf5kx9gxKBZbIxGYx/s8VR8Y4xAeufNijUmPudMng0AI/SoV3jj8mvB8i9ZMm5zoBR2+ADF1uUEMa8Upnc0koKszz0aeAAbUy98EEdUcerLw3GVNmb8wlSUUgLMuTMLMuGF56rEDvZ05xxfnVCDPBLgChr4Q5Qt0U2+rN2+Y/70C8OKiFxTUbn6l3r7RjvSgL2cPArV+M1wTbvG+unCL9CfhbBv319pVwntXGlHdYfNxkDv4K9A95/jKV52mpkSIaf6iQw959ygf7dRoTe9BAd/9CvnAaQbujFPipDyQX3b6Vk1Xeo8mZk/J18QHgoI9+kQ4garINWAYcxA4T7YiFYffVaNHZk054MyLnhvP3z/WjCdtA/+fs+PPmp/0oyVguD0O3DNWJaX0Wjxa3QCGjAuEI9pd8LVYAU9QHoleg5k7B8Hc/oIwq16FxMtAArfnMKkarbHf9reNzdJUQiHve3EQE2HeeB7QGWAH/cN4Nw2G15KKpnv7bFA36kr0Z8YGkIeEt/8CuS8J6wZeUSDRqP4ryK/yrfFrB+I/JC5VcB58cCUNp4nnux2n+TzmvC7NHf0XQXPHCsFfrPbfD/FE7Cl6kO4lbpvqDndm599Nu2XjPR6okqE0fm4bzaxUpp0XZMotW/pXKrupL16uq+rvYPCg3sQGqWAJ3WsyiTHbvDs8ug4AAAE7z5uIkk6khedahxoQLMdT8gaaWGTtkyKUBJPiX8nW+asmFg8Ztx2XNOnyNkstfzR54dMKocI9tO6SmyuPRm3ALprhDMOw6MQU7w1UHBvKQNcLfnnOvkkjjaBkiYwSHhI7YpES1K4oL7wSmNXk7uruwGvMG6uW9jE7cdVlXmgg/sPKB+l/2dvMaSsJUlTaHWPhjTFBmnvvVHvw3JgnZzMBmKsuTfcxqY4Gg/XrvxHe/HE65lsOj13hGEy8rZWJhLz5QqjgPI1SxW86K4dHEI8BEGBvMzOPhL1r2h6FM9k0N54Sa77txZ7adHZTI9f3PgizJRsnkdpszBWBdR22X+RSCI+O5Cz8AH/ZE9GAo3tEa6JOQbbk4ynFOT2XIUvAiLx+ZP4PjaN011a/ZXN3Z1rYrcJb4Z/9/qLREcpOrJH0kXagNTjN0W9gJgRrdFI0kXagNPr6yYFjjBwCv23EmhIgBQ3/JpUeMD8m2rRi0bQl7aAcbcnfnOcEuwA72cSpbeQVDfl1T70eQ5hBn7X+WrRqev48HsMrCGWcGVugh3y+L2IYVRzOKJilxgBu7AI+lOaQb70wDXMjvWSuhZwQ6Cd+uPahclrmuC0Aii1QV5Y0ddWmojkKNHoBiD7N+CRCh8+J+kkbbxDxhsAQoe4VYbalPGBEiwEHU1/c02NPBDOHluj9XE0X2/7XSSBJxV2SWGVlODCS4SLIzswsVXY6jxt3uW9JcHQAIaWWyeOwOXOGCHifCCxSc3xYGYxmagyp5Fjqs4TxoKI8uu2Ctz9c6zj+O5qCsSk00ctbcpnrrut215Z3LBdKqB9cpnjo6TTjkP0XUV6n3eKTKKt+R+BdnlNoN309mrHo8O1yZXeBQI2uG/RMbufc+/CQfwnOCPyHEALQnABPPf9xFB0awYYYslnliD8dBT64YUZ268QII5LT3akk+FMtVC2hMZhcK+pNcmI3gUlhg3THPnFPqzBivI6mNKhcG3fT/wwlEecLPEoy/nTE+DiHMiOZCLw2Q2wbjWwY3WqXo8Ab/+GGB1AJ6Rel0UjK8w3iWmqApKOCV2ZKJoXjpO0gdTEFRWRW7Fb9+CqPDQj6PkDS5s1RESNUQv5y7WtHGbHSMkvjpkHYzNx7hOH5G9Bvemt139h7KneXPxsMkj2r0InJWrRPWqQzmMFC6ZqwFKCMEoG1QuTu+YTIpDt/edTl6r6uy9QJlLVKrQxcRYKZ97awshidEwjdCod6b1gwIAAAA=",STS,Ethics,2015,en,STS104,1
9780062018205,Predictably Irrational,The Hidden Forces That Shape Our Decisions,Dan Ariely,Harper Collins,http://books.google.com/books/content?id=ro7X8HRyuEIC&printsec=frontcover&img=1&zoom=1&source=gbs_api,STS,Economics,2009,en,STS105,1
9781522778905,The Complete Privacy & Security Desk Reference,Volume I: Digital,"Michael Bazzell, Justin Carroll",Createspace Independent Publishing Platform,https://m.media-amazon.com/images/I/61KtWXgbFeL._AC_UL872_FMwebp_QL65_.jpg,STS,Security,2016,en,STS106,1
9781720869337,The Complete Privacy & Security Desk Reference,Volume II: Digital,"Michael Bazzell, Justin Carroll",Createspace Independent Publishing Platform,https://m.media-amazon.com/images/I/51fv1NFXKCL._AC_UL872_FMwebp_QL65_.jpg,STS,Security,2016,en,STS107,1
9780674737501,The Known Citizen,A History of Privacy in Modern America,Sarah E. Igo,Harvard University Press,http://books.google.com/books/content?id=CrNyDwAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,STS,History,2018,en,STS108,1
9781847925398,Ten Arguments For Deleting Your Social Media Accounts Right Now,,Jaron Lanier,Penguin Random House,http://books.google.com/books/content?id=rmlFDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,STS,Self-Help,2018,en,STS109,1
9781580911863,Sister Outsider,,Audre Lorde,Crossing Press Berkeley,https://m.media-amazon.com/images/I/71jFMZoAgdL._AC_UY436_FMwebp_QL65_.jpg,STS,Women's Studies,2007,en,STS110,1
9780099590088,Sapiens,A Brief History of Humankind,Yuval Noah Harari,Penguine Random House UK,https://m.media-amazon.com/images/I/61THqsHISiL._AC_UY436_FMwebp_QL65_.jpg,STS,Social Science,2011,en,STS111,1
9781473545373,Homo Deus - A Brief History of Tomorrow,,Yuval Noah Harari,Random House,http://books.google.com/books/content?id=dWYyCwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,STS,Social Science,2016,en,STS112,1
9781787330870,21 Lessons for the 21st Century,,Yuval Noah Harari,Random House,http://books.google.com/books/content?id=ar44DwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,STS,History,2018,en,STS113,1
9780262527132,How to Write a Thesis,,"Umberto Eco, Caterina Mongiat Farina, Geoff Farina, Francesco Erspamer",MIT Press,http://books.google.com/books/content?id=u3j3BgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,STS,Education,2015,en,STS114,1
9780674035072,Understanding Privacy,,Daniel J. Solove,Harvard University Press,http://books.google.com/books/content?id=XU5-AAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,STS,Law,2008,en,STS115,1
9780061339202,Flow - the psychology of optimal experience,,Mihaly Csikszentmihalyi,Harper Perennial,https://m.media-amazon.com/images/I/61pyXLUkB4L._AC_UL872_FMwebp_QL65_.jpg,STS,Motivation,2008,en,STS116,1
9780008115272,We should all be Feminists,,Chimamanda Ngozi Adichie,Fourth Estate,https://m.media-amazon.com/images/I/91c21vVcrjL._AC_UY436_FMwebp_QL65_.jpg,STS,Women's Studies,2014,en,STS117,1
9780674976009,Privacy’s Blueprint,The Battle to Control the Design of New Technologies,Woodrow Hartzog,Harvard University Press,"https://images-na.ssl-images-amazon.com/images/I/51hP6UPkeKL._SX329_BO1,204,203,200_.jpg",STS,Computers,2018,en,STS118,1
